TRADING_DATE,A B B,Amara Raja Batt.,Atul,Bajaj Electrical,Bata India,Blue Star,Disa India,Exide Inds.,CRISIL,CG Power & Indu.,Wyeth,Dabur India,Titan Company,Dr Reddy's Labs,Merck,Finolex Cables,Godfrey Phillips,Kansai Nerolac,Goodyear India,GHCL
7/27/2010,792.8318255,92.29411023,101.5234533,235.7163864,130.1976741,407.7737327,1470.32659,122.9920474,517.210011,89.84696774,667.6778676,92.11216263,134.2630118,1258.969687,620.3362507,50.15497306,338.0592349,74.5561963,208.4664926,35.855411
7/28/2010,818.7178284,92.01541639,101.8750497,237.7096617,132.4776772,405.3608704,1452.513018,126.4147481,514.6864474,90.55540414,662.5205222,90.73274896,134.995079,1260.34029,609.1479066,50.15497306,337.0440148,74.43493638,203.8073071,35.74598451
7/29/2010,823.8269079,88.57819235,100.7370353,233.9548874,138.4151851,406.4079616,1368.958882,128.0810629,510.2079769,90.19161247,659.3070993,89.09923278,133.7115847,1299.142531,615.6567152,49.88140048,338.1045572,75.12518517,202.5677073,35.8189355
7/30/2010,790.2529568,87.50986596,98.46100647,229.3193635,135.5651813,401.1269799,1332.294969,130.8732661,508.5729797,90.17246554,657.283833,89.66188835,133.2172017,1278.536225,615.997045,50.93009537,335.022639,75.19047897,197.3528391,36.07426396
8/2/2010,781.6891663,89.41427387,99.5535003,230.570955,139.3651864,396.802038,1352.653337,127.5406365,504.9919805,90.53625721,666.090992,89.59836272,134.0253277,1277.260147,609.1479066,51.61402682,331.7594315,76.81349638,198.9343975,36.22016594
8/3/2010,777.6992185,88.51316379,99.87214434,234.6502159,138.9376858,392.0218391,1330.127179,127.2253878,510.199091,89.75123309,660.8543029,89.45683156,133.901732,1294.132741,609.0202829,51.84200397,335.802183,76.73887489,201.7128109,36.11073946
8/4/2010,767.0431384,88.74540866,101.5564057,243.8749083,139.9826872,392.5226218,1356.847538,125.6941796,508.617409,91.89568922,656.0143326,90.59844503,133.51193,1300.371348,610.4666848,53.7114166,333.5723245,74.85468226,204.1065208,36.07426396
8/5/2010,767.2864279,88.04867405,100.4183913,242.1134093,142.813691,389.3358225,1356.14065,129.5672356,507.3289601,93.06365193,659.2277555,92.05971027,132.4375977,1271.4469,609.3606128,54.71451606,324.6891485,76.03929842,201.3708523,36.22016594
8/6/2010,778.7210344,87.72353124,99.96318549,241.6035017,144.8276937,396.346781,1338.98684,127.7658142,505.0364097,91.74251378,649.5081431,92.77207708,133.0840986,1267.807713,604.4258298,54.34975262,319.0963734,76.99072242,203.12339,36.29311693
8/9/2010,779.8401661,89.7208371,101.1922411,243.1795798,144.5236933,405.3608704,1328.949033,130.3328397,506.0493971,92.61369908,650.936331,92.01404573,133.9112393,1267.240567,609.7860251,55.03368407,324.0546359,77.69029889,208.0817892,37.20500429
8/10/2010,766.264612,88.93120455,105.9719016,238.358635,141.6736895,403.9040479,1364.010667,128.9367381,499.8292992,92.54668483,648.5163459,92.49808984,133.8637025,1259.016949,603.1921341,53.11867601,322.7221595,78.1566832,210.0907958,37.38738176
8/11/2010,757.8954531,87.58418432,107.9292863,233.7231112,145.777695,413.1002401,1333.991499,128.6665249,494.1156949,92.10630545,654.1497539,91.99577992,131.6770085,1243.278646,595.2369236,52.29795827,320.6192036,78.53911834,209.1931546,37.38738176
8/12/2010,761.0095588,88.62464132,106.1539839,231.3126388,145.5876947,409.1850296,1324.330699,127.7658142,489.4595073,92.23076049,651.7694406,90.26052744,135.3468515,1272.392143,608.850118,52.20676741,319.2685982,77.91416336,207.8253203,37.27795528
8/13/2010,761.9827168,87.72353124,108.4300127,231.3126388,151.9337032,408.3655669,1326.639866,128.5314183,487.1936145,93.54232518,642.7242503,91.23774857,141.6692494,1262.797923,600.8098251,51.61402682,318.3530872,76.95341167,205.2178862,37.38738176
8/16/2010,756.7276635,88.25304954,110.1597946,228.4849692,146.6801962,403.4032651,1342.992537,127.0902812,481.186777,94.60497978,647.1278298,91.83138758,142.7055522,1281.135645,596.4280781,54.44094348,319.0873089,75.80610626,203.4653485,37.20500429
8/17/2010,750.5967681,87.2590415,109.5225065,228.7631007,148.3236984,407.728207,1329.89155,125.1987887,482.4041391,94.78687561,642.6845784,93.04606431,140.0625046,1261.899941,595.2369236,54.85130235,319.341114,76.79484101,204.6194587,36.91320033
8/18/2010,752.7863736,87.95577611,106.8367925,231.7298359,149.7012002,409.1850296,1336.017911,130.2878042,482.5107693,94.4900982,640.1852495,93.45704516,137.495516,1265.633653,593.5778156,55.0792795,319.6311769,76.6642534,200.9006593,37.20500429
8/19/2010,753.078321,87.76998021,115.6677843,231.1735731,155.496208,410.960532,1317.403199,129.0718447,480.8935438,95.53360587,645.5012824,93.9776209,137.6571412,1266.626158,601.2777786,55.85440181,320.256625,77.66231583,205.0469069,37.7886122
8/20/2010,752.6403999,87.55631493,123.8159675,244.9874341,154.2137063,412.4628803,1324.236448,132.7647586,483.0350347,93.21682737,654.5861447,94.14201324,136.0313818,1253.440013,615.5716327,57.03988299,321.3352963,77.42912367,204.063776,38.08041616
8/23/2010,756.7276635,89.44214326,121.8585827,252.7751141,155.543708,418.4267475,1314.387145,137.2683122,499.4294357,93.83910259,651.1743623,94.46166501,144.0841201,1259.016949,615.1462204,55.80880638,325.5865306,77.04668854,208.5519822,38.51812209
8/24/2010,744.806478,88.88475558,116.987881,265.7082255,151.6012028,414.2839085,1311.983726,137.2232766,504.2100253,92.80516838,649.9842057,96.05992387,144.2077159,1254.24347,602.0009796,55.58082923,324.5078592,76.08593685,204.3202449,38.84640154
8/25/2010,738.96753,88.37381687,121.9496238,268.1186979,148.1526982,403.3577394,1310.00444,133.9807181,500.3802221,94.01142495,641.9704844,95.10096856,142.8671774,1253.865372,603.362299,54.30415719,322.1601627,75.02258062,202.396728,38.11689165
8/26/2010,748.3585047,88.11370262,127.2755313,268.3504741,147.6586975,398.1678092,1306.328624,131.6388702,499.5005226,99.48744686,640.1455776,95.46628487,141.7453083,1266.531634,601.0225312,53.62022574,324.2449897,76.03929842,204.5767139,38.11689165
8/27/2010,739.7460564,88.16015159,123.3607617,256.4835331,145.777695,390.9292222,1308.590665,132.3594388,500.7089987,97.38128459,634.5518414,94.05068416,141.555161,1253.865372,592.3015786,52.57153085,321.1268136,74.98526987,204.9186724,37.93451418
8/30/2010,758.8686112,88.29949851,121.175774,271.0854332,147.4686972,391.2934278,1307.883777,135.2417131,498.1765303,98.21417603,631.2590748,93.56664005,142.543927,1272.486667,596.215372,52.52593542,316.2138734,75.38636038,203.1661348,38.00746517
8/31/2010,756.1437687,87.95577611,121.8130621,267.7942113,147.7251976,386.1945489,1293.981651,133.215114,492.3385241,96.6154074,630.3466214,95.6215443,139.4160038,1287.846873,592.5142847,51.65962225,315.8241014,74.50955787,204.9614173,37.05917512
9/1/2010,757.0196109,88.18802097,126.0464757,272.800577,154.1377062,396.802038,1315.188284,133.0349718,499.3672347,97.85038436,628.1646675,96.74489196,140.4808287,1292.478565,591.6209189,52.75391257,323.2660275,74.93863144,209.0649201,37.02124352
9/2/2010,756.7276635,90.57549821,129.0963543,280.9127437,160.5502147,405.1787676,1300.202263,141.0512972,502.7083159,98.76943699,633.7584037,97.31113224,142.467868,1302.828981,594.7689701,52.98188972,326.9433704,75.05056368,217.4001602,36.45226949
9/3/2010,757.6521636,96.75321168,130.9626979,283.4622818,162.2887171,401.582237,1301.616039,143.0778963,496.363816,99.07578787,633.0046378,96.58049962,142.4773754,1311.808793,595.9175833,53.75701203,325.0679255,75.13451285,244.1584182,37.09710672
9/6/2010,761.885401,102.076264,136.5617288,280.3101256,162.7162176,405.0421905,1310.24007,147.3112366,509.7459125,99.45872646,633.0046378,96.67182869,143.951017,1348.626023,618.0390242,57.40464643,326.033228,73.61409999,253.3058099,37.09710672
9/7/2010,760.0850587,101.0543866,134.7864263,281.0054542,160.1227142,410.505275,1300.720648,143.3030739,512.4383263,102.5413821,631.8144812,98.61713805,142.8956995,1348.815072,619.4428848,56.17356982,324.0842363,74.59350705,245.1415491,36.98331191
9/8/2010,761.4961378,99.1685583,132.1007123,289.0712656,161.500216,419.7925187,1334.792639,143.7984648,513.7445469,100.5022341,637.2495298,98.27008755,140.7280202,1327.594358,623.0588896,55.76321095,324.8197049,77.41979599,243.6882252,36.6419275
9/9/2010,761.8367431,96.82753003,136.8348523,283.9721894,160.1037141,419.4738387,1296.055188,142.3573277,518.7739403,99.69806308,628.6407302,99.00072017,140.357233,1324.758627,617.1881995,55.0792795,322.6041057,76.13257528,246.0391904,36.7936539
9/13/2010,762.5666116,96.87397901,135.4237144,289.6275285,161.7662164,419.2006845,1328.100768,144.0236425,544.756178,101.2010971,631.2194029,99.00072017,141.4981168,1367.814464,605.7871492,54.53213434,321.1423619,77.18660383,244.8423354,36.98331191
9/14/2010,768.3569017,97.15267285,132.1007123,288.8858447,166.9627233,414.4204856,1338.374203,148.5722316,541.8416179,100.0427078,633.9170912,98.77239748,147.3546538,1381.142396,601.6606497,55.0792795,318.6417687,77.25189763,235.2674954,36.7557223
9/15/2010,777.455929,95.52695878,133.102165,287.4951875,171.1427289,414.3749599,1328.006516,148.8874803,538.6871396,100.3873526,629.4341679,98.58973932,148.5145523,1386.577546,604.7661597,54.53213434,321.7031567,79.98490971,237.4474813,36.6798591
9/16/2010,790.3989305,97.84940745,131.4634243,280.3564808,167.2002236,419.7925187,1321.361771,140.4207997,542.2770247,102.1488701,630.1879338,100.0510046,147.9536178,1382.465737,595.2369236,53.66582117,321.5376763,78.94020885,234.6690679,36.6419275
9/17/2010,819.4476969,100.0046398,131.7820683,276.2308646,167.3712239,423.1158951,1307.271141,143.7534293,544.6673195,102.4456475,623.1263378,100.1423336,152.0512922,1391.776385,595.7048772,53.52903488,320.1127059,80.47927708,234.4980887,36.56606429
9/20/2010,840.6138834,98.87128487,136.7893317,281.9789142,167.0577234,457.4878018,1337.431686,142.6725764,544.5429175,101.2393909,627.7679487,101.6492634,151.2431662,1388.231722,605.4042782,53.89379832,324.2497167,82.84850939,234.5835783,36.6798591
9/21/2010,833.023251,97.19912182,132.0551918,284.3430313,161.3862159,457.0325447,1319.523863,141.1864038,548.1683461,101.0096278,620.23029,99.68568826,150.0262234,1406.238609,606.7230564,53.16427144,319.8828719,82.41010814,230.0526273,36.33847468
9/22/2010,848.9343844,100.1439867,130.8716568,275.9990884,162.1937169,450.6134204,1315.423913,140.6910129,544.7206346,100.8277319,615.3506479,96.71749323,152.9354772,1410.775777,613.614736,52.89069886,321.7675102,85.75874751,226.6330416,36.03502186
9/23/2010,849.4209634,98.4532441,131.4634243,274.1912341,163.1152182,428.9887109,1354.868252,140.7360484,546.5422347,103.5370225,616.699492,95.21056345,156.5102465,1409.783271,605.3617369,53.57463031,323.1649005,86.32773637,230.7792892,35.65570584
9/24/2010,855.1625956,99.1685583,133.3752885,277.3433903,160.9112152,447.9729296,1317.685954,146.7257746,542.0726501,104.3890609,620.0319306,95.84986699,159.3054119,1412.429953,605.3191957,53.89379832,327.8994796,87.64294013,229.7534135,35.92122706
9/27/2010,882.265046,99.35435419,132.9656033,280.5419018,157.9377113,455.8033507,1311.041209,149.4279068,541.2995807,104.1784446,617.2548985,96.12385423,161.3494954,1410.39768,598.9380108,53.75701203,321.7675102,86.9153806,234.882792,37.40055954
9/28/2010,922.8943926,98.56472164,131.6910272,276.8334827,159.0777128,447.6997754,1324.519203,147.4463432,533.3822847,103.2785389,612.9703346,95.07356983,160.2656558,1378.353928,601.1076137,53.7114166,328.1844737,88.77159017,233.5577026,37.05917512
9/29/2010,914.1359706,98.51827267,129.9612453,279.3830208,159.2012129,445.1503359,1306.894134,146.3204548,536.0480409,102.9051738,623.6024005,96.07818969,157.8127555,1378.779288,603.6175464,53.20986687,324.3692303,86.67286076,231.7624201,36.60399589
9/30/2010,896.2298634,98.2860278,129.2784366,278.3168503,158.2037116,442.1456394,1303.595325,146.9059168,535.4526887,102.168017,647.5245487,98.13309394,155.873253,1361.434071,602.3838507,52.799508,320.5999538,92.0082973,231.2922271,36.49020109
10/1/2010,900.803706,99.01063179,130.8716568,279.1975999,159.8662138,447.8818782,1318.911226,148.1669118,538.6960255,103.6901979,649.7065025,99.64002372,157.6321156,1395.462834,604.638536,53.2554623,321.9697641,94.40551267,233.6431922,36.52813269
10/4/2010,910.8758913,100.357652,133.6484119,278.7340475,158.5837121,453.9823225,1295.866685,150.4637241,533.6222027,103.5370225,642.5258908,100.6903081,157.2423136,1411.815545,605.8722317,53.16427144,320.1494793,95.18903832,234.6690679,36.33847468
10/5/2010,897.884232,102.076264,150.6275869,294.1239866,155.7527083,446.516107,1324.047944,150.4186885,532.2982104,102.9530411,643.5970318,99.13771379,157.0521663,1419.9919,607.7015047,53.07308058,321.1423619,94.95584616,237.7894399,36.83158551
10/6/2010,898.5654426,101.0543866,146.8493791,303.2096133,158.0137114,446.2429528,1319.476737,155.1023842,531.4007392,107.1174984,648.9527366,98.58973932,162.3953056,1434.501386,632.0776309,54.1673709,325.0863122,95.2729875,237.8749295,37.81780716
10/7/2010,909.3674964,99.75381536,142.2518008,304.7856914,157.7952111,445.3324387,1303.972331,154.4268512,531.6228855,109.252381,647.2071736,99.27470741,159.8758538,1469.758965,617.0605758,53.75701203,328.2856006,94.61072177,238.7725708,37.40055954
10/8/2010,898.6627584,99.47512152,141.7510745,303.5340999,153.4252052,434.5428468,1305.386107,152.7605364,527.0910999,105.5187297,646.9691422,97.44812585,158.4402416,1476.470193,620.9743692,53.48343945,327.7156124,94.06971597,239.200019,37.17296992
10/11/2010,897.4949688,103.5812108,147.3501054,303.8122314,151.7152029,436.9101835,1306.234372,160.3265064,532.8935627,105.2506727,647.4452049,97.44812585,160.2846705,1482.094392,626.0367759,55.21606579,319.8920653,95.09576146,237.4474813,38.27298638
10/12/2010,881.1459143,100.7942724,143.4353358,303.8122314,156.4462093,430.4455335,1308.213658,154.9222421,532.8047041,103.7859326,655.53827,95.98686061,156.6813791,1481.763557,620.5064157,54.30415719,318.9819229,93.3701395,239.1145293,39.33507124
10/13/2010,891.3154154,102.6057823,148.6246815,303.9512971,154.1187061,432.9039215,1314.057264,150.1484753,535.1861131,104.0444161,650.3412527,94.02328544,157.5180272,1499.581395,628.9295797,54.25856176,319.009503,93.73391926,243.8592045,39.63852405
10/14/2010,900.7550481,101.6768029,155.2706857,297.1834323,162.8302178,426.3937458,1319.523863,146.6807391,540.8464022,105.853801,651.0553467,95.11923437,157.3944315,1487.104182,629.6527806,54.6233252,316.2514957,92.46535393,245.3552732,38.6523024
10/15/2010,887.130836,101.4259784,150.4910252,292.9651056,161.6427162,416.1049366,1304.44359,142.9878252,537.931842,102.9817615,650.6586278,93.65796913,156.1299519,1495.422324,638.2461096,54.48653891,315.7734411,90.70242123,247.791728,38.08332837
10/18/2010,889.4664152,99.95819084,148.8522844,291.7135142,156.0187087,414.5570627,1310.098692,140.9612261,543.6543321,100.8947462,648.3179864,92.37936204,153.2016834,1522.881644,643.265975,55.35285208,315.6355408,90.64645511,246.1674248,36.86951711
10/19/2010,877.0586507,98.19312985,149.8537371,295.5146437,156.227709,415.6952053,1321.314645,142.9427897,543.5832453,100.3203383,647.0088141,93.70363367,151.4808503,1534.744449,644.8825418,55.5352338,316.8398706,90.41326295,245.2270388,36.03502186
10/20/2010,869.9545973,95.12749761,144.5278297,287.7269637,157.728711,414.2839085,1333.661618,142.9427897,548.5326661,101.5648887,652.2058314,93.1556592,150.5776506,1502.984271,773.8250172,55.21606579,312.3902856,90.05881087,248.0909418,36.45226949
10/21/2010,877.2046244,96.98545654,146.6217762,296.3026828,158.1752116,419.3827873,1320.654883,143.1239592,552.9489356,104.6954117,653.9117226,94.57125991,152.6882857,1528.600367,799.0945092,56.4471424,313.6038088,87.6615955,252.9638514,36.86951711
10/22/2010,875.9881769,97.35704833,147.71427,301.4944695,157.747711,411.7799947,1302.652807,141.9010646,552.8686583,105.29854,652.9992692,94.43426629,152.5741973,1528.175008,785.3219137,58.63572304,311.8294908,85.46958923,251.382293,36.6419275
10/25/2010,887.617415,92.04328577,150.9007103,302.0507323,160.4552146,426.6213743,1303.830954,141.7651875,551.3608914,104.9730422,654.6654884,94.93657622,156.2535476,1548.403216,771.9752748,56.21916525,312.5741528,84.12640241,249.2023071,37.05917512
10/26/2010,877.7398613,89.48859223,149.7171754,290.7864094,160.5312147,422.4330095,1307.271141,140.67817,557.2402899,106.3324742,650.7776435,95.43888615,165.9700749,1561.353051,755.4576259,55.62642466,312.8499535,82.82985402,239.2427638,37.13503832
10/27/2010,864.5049124,90.18532683,160.1413873,265.8936465,160.3127144,421.1582898,1320.702009,140.3158309,553.7162195,104.5709567,649.0320804,94.2059436,170.1438082,1562.156508,737.7094359,55.12487493,312.5741528,83.10035692,231.078503,36.86951711
10/28/2010,845.8689367,90.27822478,167.0605149,259.2648474,164.2837197,410.2321208,1321.974407,138.9570591,554.0374006,106.7058394,644.2714539,91.05509042,165.3616035,1555.44528,742.6316006,55.03368407,313.429135,82.76456022,234.1561301,36.52813269
10/29/2010,800.4224579,92.04328577,157.1370293,251.2453912,159.4387133,413.4644458,1337.808693,140.0893689,550.0137151,104.1367481,635.6229824,90.96376134,168.9173581,1567.21356,722.9429417,53.48343945,312.3259321,83.77195033,230.0526273,36.26261148
11/1/2010,819.0584337,91.73672254,182.3554285,244.0603293,160.3602145,412.7815602,1319.66524,142.3086962,551.5482471,106.6223639,638.1223113,90.82676772,180.4212701,1586.307477,723.9841689,53.39224859,322.2547581,83.0443908,237.4902261,36.14881667
11/2/2010,837.4997778,92.71215099,176.9840005,251.3844569,158.5837121,421.3403926,1321.644526,144.2109766,550.7452943,108.2154613,645.8186575,91.7905687,181.1058004,1582.857338,754.8896839,54.12177547,336.1275345,81.90641308,242.7050943,36.22467987
11/3/2010,838.2296463,91.48589809,173.9341219,255.7882046,161.1962156,417.5617592,1328.619152,147.1549821,553.1452309,107.1310035,642.8432659,91.10213943,182.1135811,1600.202555,745.9445961,56.12797439,341.900963,83.01640774,236.5070952,36.26261148
11/4/2010,836.0400408,90.25035539,177.9399326,265.7082255,161.6712162,406.499013,1320.46638,147.2002745,553.2344478,108.3594159,647.3261892,91.28572057,181.9614632,1637.256096,742.3949581,56.26476068,353.1904059,83.39884288,240.0549154,36.41433788
11/5/2010,836.915883,91.6438246,179.3055499,268.721316,162.260217,412.7360345,1334.839765,147.0643973,556.3213551,107.8411794,655.1415511,92.02004512,182.3797873,1656.680848,745.0926829,56.81190584,360.085424,84.34093919,237.7894399,36.7936539
11/8/2010,842.0736205,89.7208371,183.4479224,262.7414903,162.6212175,400.5806715,1339.033965,150.2801572,553.8411233,106.6415579,655.8556451,90.87266301,181.4670802,1660.934443,743.9094703,56.81190584,368.2858988,83.92119331,244.3721423,37.36262793
11/9/2010,839.9326728,88.42026584,188.1820623,258.7085846,161.452716,399.8522602,1337.148931,149.4196017,551.1110839,110.422765,662.2031471,93.76406592,181.7332865,1658.193237,757.3980947,56.81190584,365.4819248,83.10968461,239.5419775,38.19712318
11/10/2010,851.1239899,87.9743557,185.8149923,255.0465208,171.7127297,400.1709401,1341.24888,152.1824377,550.7720594,107.9371491,662.8378973,92.47899796,197.2683213,1648.977114,752.47593,57.359051,367.6607505,83.76262265,239.0717845,38.46264439
11/11/2010,834.9209091,86.51585793,189.0014327,253.5167979,175.2752344,399.3514775,1373.577215,148.4231691,549.8442029,106.8526913,667.2414768,89.44990919,196.3746289,1639.997302,758.1553508,56.40154697,375.2820438,84.881945,234.882792,37.51435434
11/12/2010,827.3789346,86.0513682,178.5317001,251.3381017,168.1502249,396.9386151,1348.741891,149.0572626,550.6828424,106.8526913,662.0444595,88.57789879,187.9511033,1646.519481,748.8789635,54.80570692,366.6035144,84.95656649,231.9761442,36.7177907
11/15/2010,831.563514,87.0918252,176.9840005,250.2719312,165.8512218,391.3844792,1376.027759,149.1478474,548.2650625,105.8738001,669.5424463,89.17453749,185.8309609,1665.329825,743.7674848,53.75701203,366.2173934,86.80344837,230.7792892,36.30054308
11/16/2010,813.5114331,85.18741729,171.885696,243.3650007,173.4987321,391.3389535,1340.259238,151.6389289,541.6630065,104.4342542,656.3317077,85.64060059,180.6114174,1658.665859,723.1795843,52.25236284,365.3899912,85.37631237,228.4283241,35.50397944
11/18/2010,831.8068035,82.95786656,168.7902968,245.6364074,184.0912462,388.652937,1402.700992,147.8796604,532.866213,107.9179552,652.2058314,88.11894595,176.9796038,1670.339615,715.3230522,51.65962225,366.2541668,85.88933511,233.7714267,35.12466342
11/19/2010,814.3386174,81.09990763,157.6832762,244.9874341,171.4752294,386.2400746,1340.070734,148.1514148,526.6031815,107.3133459,650.4205965,89.49580448,174.3840931,1658.90217,711.5367716,52.16117198,359.5522092,86.784793,230.5228203,34.59362099
11/22/2010,827.5735662,82.86496862,168.2895705,247.2124855,168.7962258,387.423743,1331.776584,152.4088996,527.0938748,108.1290886,651.8091125,88.2566318,180.9726972,1664.148271,706.4726214,51.8875994,362.2366696,87.09260664,233.8996612,34.59362099
11/23/2010,825.2866449,84.70434797,167.0605149,241.0008836,164.5212201,383.0077496,1333.661618,149.3743093,530.6625538,109.3095162,645.0252198,85.77828645,178.5388117,1665.282563,689.907644,51.52283596,358.5409399,86.71017151,236.5498401,34.32809978
11/24/2010,822.6104604,84.1190909,162.0077309,231.3126388,165.7752217,383.8272123,1304.349338,145.524456,525.8983674,111.3056865,642.6845784,86.69619213,176.6658608,1684.990888,685.5534214,51.38604967,353.9350679,85.94530123,231.1212478,34.40396298
11/25/2010,771.3736915,85.77267435,161.5525252,230.7100207,169.6227269,381.0956701,1305.386107,141.5387255,528.3429125,112.1118322,639.2727961,86.37492514,174.7168509,1674.404162,680.7259137,50.20056849,361.3173339,83.11901229,223.5981593,34.32809978
11/26/2010,744.319899,85.46611113,152.9491363,223.6176692,165.0627208,365.3893021,1305.103352,144.4374386,512.8637677,109.6550072,633.3616848,86.60440156,169.9726757,1686.881375,662.5990955,47.73841526,348.3730866,79.49054234,218.0840773,32.7729041
11/29/2010,731.2795818,84.10051131,157.5011939,221.2535521,163.3527185,374.175763,1304.914848,145.5697484,517.7439361,108.2346553,636.5354358,84.86038076,174.7073435,1693.261768,658.718158,48.92389644,352.7767048,80.03154814,221.6746423,33.37980973
11/30/2010,749.9642154,85.60545805,159.3675375,222.3660778,161.8802165,396.3923067,1319.476737,145.7962104,514.3982996,109.8373497,635.1072479,85.87007701,175.8197053,1687.543045,677.2709327,49.28865988,356.7022684,80.65650312,222.2730698,33.79705735
12/1/2010,772.7361127,85.28031524,165.012089,228.7167454,170.477728,393.569713,1328.901907,149.5554789,519.3587633,110.5763166,645.3425949,87.47641197,180.1645712,1676.341911,693.4099535,50.5197365,366.0427196,83.62270735,224.7095246,34.8591422
12/2/2010,782.6136664,85.97704984,168.9268585,240.4909759,170.8102285,396.4378324,1307.365393,152.9524083,522.9898941,111.5264168,644.4698133,91.74467341,180.107527,1689.906154,680.2999571,50.33735478,372.3309761,83.55741355,226.7185312,35.57984264
12/3/2010,782.2730611,85.93060086,160.2779491,236.0408731,166.6587229,389.7455539,1296.903453,154.2205953,531.6885489,110.8354348,643.3590005,90.64318659,175.6675874,1726.439811,673.7212947,49.69901876,373.1032181,84.881945,220.8624907,34.7074158
12/6/2010,778.1371396,85.8655723,165.1941713,233.7231112,166.4877227,391.7031592,1319.523863,155.8964138,532.5896404,110.6338984,646.2550483,90.09244317,175.5439917,1717.885358,685.4114358,49.37985074,370.5382714,85.05917104,222.230325,34.17637337
12/7/2010,778.9643239,83.63602158,159.8227433,228.438614,168.4827254,389.1992454,1293.369015,155.5793671,535.3018363,108.9160403,647.2865173,88.76147993,175.6675874,1730.078998,687.3519046,48.96949187,364.691296,85.36698468,219.3236772,34.10051016
12/8/2010,769.1354281,79.31626705,152.4939305,218.7503692,167.9412246,380.7314644,1267.685425,155.805829,527.8432974,107.639643,641.0183591,89.1286422,169.8966167,1740.5712,675.5671064,47.6472244,364.3235618,84.90060037,212.9974436,32.96256211
12/9/2010,740.2326354,81.09990763,142.7525272,203.0822987,161.0537154,368.9858327,1269.476207,147.834368,517.1015739,105.892994,626.1414013,88.2566318,159.4480223,1705.266359,656.2097471,46.14257521,340.5219594,84.6767359,200.0457628,31.74875084
12/10/2010,739.3081353,80.52394036,148.8067638,209.572032,162.5262174,387.2871658,1272.303759,147.0191049,517.217556,105.3459666,634.3931539,88.57789879,164.0020503,1706.495175,658.3868584,47.55603354,355.2313312,84.6114421,207.0131687,32.16599846
12/13/2010,760.8635851,81.00700968,153.404342,221.8561702,164.3312198,383.7816866,1272.068129,152.6353616,529.4938114,105.9505758,629.3548242,90.04654789,165.7038687,1718.688815,666.4327046,48.69591929,363.8730872,84.881945,206.5002308,32.8866989
12/14/2010,766.4105857,84.30488679,155.0430828,225.9817864,164.3502198,391.0657993,1281.823181,150.2348648,535.694391,105.9697698,631.536778,91.56109227,170.4100145,1725.021946,675.7090919,49.15187359,370.4923046,85.24572476,206.5429756,33.37980973
12/15/2010,754.8786633,84.07264193,152.9946568,218.5649483,163.3337185,387.1505887,1272.39801,147.1096897,530.8409877,107.4093157,623.6817443,93.58048478,162.3857982,1691.79664,666.5273616,49.06068273,371.8896949,85.16177559,205.1751414,33.45567293
12/16/2010,755.9004792,83.40377671,156.9094264,215.9690549,161.0727154,390.8836965,1272.39801,145.6603332,531.4922716,108.2922371,634.7898728,92.34131211,161.9769815,1688.29924,675.5197779,49.0150873,364.7464562,85.16177559,206.7139549,33.87292055
12/20/2010,748.9423995,83.60815219,157.6377556,214.3929768,162.4977174,388.2432056,1272.39801,145.3885788,529.2796907,108.2634462,626.934839,92.52489324,161.0167376,1615.515498,678.4068168,48.92389644,368.1663852,84.89127268,208.8084512,33.94878376
12/21/2010,740.2812933,82.892838,157.9563997,214.2075559,162.6402175,391.7942106,1267.685425,147.6984908,530.6893188,106.9198701,628.7597459,91.42340642,162.1766362,1595.334551,673.2006811,49.19746902,368.4237992,85.00320492,212.0143127,34.02464696
12/22/2010,756.2897424,84.65789899,159.1854552,217.0352254,162.3837172,394.798907,1272.727891,148.2872919,530.8499094,105.0004756,631.9731688,92.0659404,161.2829438,1585.551282,682.5717254,49.92699591,369.1041076,84.89127268,222.1020905,33.94878376
12/23/2010,781.1052715,84.51855207,158.7302495,216.0617654,163.1152182,393.3876102,1272.39801,149.4196017,529.7525406,103.3210054,624.1974788,91.7905687,158.5448227,1589.899402,675.803749,49.28865988,367.7342974,83.94917637,230.6937996,33.64533094
12/24/2010,782.8569559,84.53713166,156.9094264,211.7970835,163.1912183,393.3420845,1288.4208,148.9213854,531.8580612,102.5436506,628.720074,91.97414983,164.800669,1589.946664,669.7457001,49.19746902,367.6975239,82.16758829,230.6510548,33.94878376
12/27/2010,781.5431926,84.10051131,162.0077309,214.8565292,167.0577234,395.8004725,1305.386107,149.2384322,534.8200647,101.2096715,627.291886,92.0659404,165.3045593,1601.053274,671.4968548,49.4710416,367.7342974,82.38212508,231.5914408,34.36603138
12/28/2010,774.9257182,84.63002961,160.824196,214.810174,167.0577234,393.4331359,1277.110596,152.0012681,535.3464448,100.7778077,624.5941977,91.19393,164.696088,1600.486128,681.0572132,49.06068273,367.081569,80.13415269,230.6937996,34.7453474
12/29/2010,781.1052715,85.74480497,165.5583359,215.1346606,170.8387285,394.8899585,1279.749643,151.5483442,526.8708324,101.6991171,634.8295447,90.82676772,167.1299735,1599.399098,680.3472856,48.69591929,367.3205963,80.8710399,233.3867233,34.89707381
12/30/2010,761.7394273,88.8383066,166.9694738,217.9623302,172.3112305,392.340519,1301.616039,153.1335779,524.9705109,100.3555409,642.1688439,91.88235926,168.0141584,1592.404297,682.3824114,47.96639241,371.4116403,83.05371849,239.4564879,34.8591422
